,rid,smiles,category
14715,R1007029,[*]CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCOC(=O)C1CC(=O)C(C(=O)O[*])CC1=O,known
14716,R1007030,[*]CCCCCCOC(=O)CCC(=O)OCCCCCCOC(=O)C1CC(=NC)C(C(=O)O[*])CC1=NC,known
14717,R1007031,[*]CCCCCCOC(=O)CCC(=O)OCCCCCCOC(=O)C1CC(=O)C(C(=O)O[*])CC1=O,known
14718,R1007032,[*]CCCCCCOC(=O)C1CC(=O)C(C(=O)O[*])CC1=O,known
14719,R1007033,[*]CC(CC)(C(=O)O[*])c1ccccc1,known
14721,R1007034,[*]Oc1cccc(OC(=O)c2cc(C(C)(C)C)c(OC(=O)c3ccc(C(=O)Oc4c(C(C)(C)C)cc(C([*])=O)cc4C(C)(C)C)cc3)c(C(C)(C)C)c2)c1,known
14722,R1007035,[*]Oc1cccc(OC(=O)c2cc(C(C)C)c(OC(=O)c3ccc(C(=O)Oc4c(C(C)C)cc(C([*])=O)cc4C(C)C)cc3)c(C(C)C)c2)c1,known
14723,R1007036,[*]CCCCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O[*],known
14724,R1007037,[*]Oc1c(C(C)C)cc(C([*])=O)cc1C(C)C,known
14725,R1007038,[*]CCCCCCOC(=O)CCC(=O)OCCCCCCOC(=O)C1CC(=NCCCCCCCCCCCCCCCCCC)C(C(=O)O[*])CC1=NCCCCCCCCCCCCCCCCCC,known
14726,R1007039,[*]Oc1cccc(OC(=O)c2cc(C(C)(C)C)c(OC(=O)c3cc(C(C)(C)C)c(OC(=O)c4ccc(C(=O)Oc5c(C(C)(C)C)cc(C(=O)Oc6c(C(C)(C)C)cc(C([*])=O)cc6C(C)(C)C)cc5C(C)(C)C)cc4)c(C(C)(C)C)c3)c(C(C)(C)C)c2)c1,known
14727,R1007040,[*]Cc1ccc(COC(=O)c2cc(-c3ccccc3)ccc2C(=O)O[*])cc1,known
14728,R1007041,[*]Cc1ccc(Cc2ccc(CSC(=O)CCCCC(=O)S[*])cc2)cc1,known
14729,R1007042,[*]Cc1ccc(Cc2ccc(CSC(=O)CCCCCCCCC(=O)S[*])cc2)cc1,known
14730,R1007043,[*]Cc1ccc(Cc2ccc(CSC(=O)c3ccccc3C(=O)S[*])cc2)cc1,known
14732,R1007044,[*]Cc1ccc(Cc2ccc(CSC(=O)c3cccc(C(=O)S[*])c3)cc2)cc1,known
14734,R1007045,[*]Cc1ccc(Cc2ccc(CSC(=O)c3ccc(C(=O)S[*])cc3)cc2)cc1,known
14735,R1007046,[*]CCCCCCCCOC(=O)c1cccc(C(=O)O[*])c1,known
14736,R1007047,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3c(Cl)c(Cl)c(C([*])=O)c(Cl)c3Cl)cc2)cc1,known
14737,R1007048,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3c(F)c(F)c(C([*])=O)c(F)c3F)cc2)cc1,known
14738,R1007049,[*]Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)CCCCCCCCCCC([*])=O)cc2)cc1,known
14739,R1007050,[*]Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,known
14741,R1007051,[*]Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)CCCCCCC([*])=O)cc2)cc1,known
14742,R1007052,[*]Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)CCCCCCCCCCCCC([*])=O)cc2)cc1,known
14743,R1007053,[*]CCCCCCCOC(=O)C(=O)O[*],known
14744,R1007054,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,known
14748,R1007055,[*]Oc1c(C)cc(C2(c3cc(C)c(OC(=O)c4cccc(C([*])=O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,known
14751,R1007056,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCC,known
14752,R1007057,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCC,known
14753,R1007058,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCCC,known
14754,R1007059,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCCCC,known
14755,R1007060,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCCCCC,known
14756,R1007061,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCCCCCC,known
14757,R1007062,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCCCCCCC,known
14758,R1007063,[*]CCCCOC(=O)C=CC(=O)O[*],known
14761,R1007064,[*]Oc1ccc2c(c1)C(C)(c1ccc(OC(=O)c3cccc(C([*])=O)c3)cc1)CC2(C)C,known
14763,R1007065,[*]Oc1ccc2c(c1)C(C)(c1ccc(OC(=O)c3ccc(C([*])=O)cc3)cc1)CC2(C)C,known
14765,R1007066,[*]Oc1ccc2cc(OC(=O)c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)ccc2c1,known
14766,R1007067,[*]Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,known
14767,R1007068,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,known
14768,R1007069,[*]Oc1ccc(OC(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14769,R1007070,[*]Oc1cccc(OC(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)c1,known
14770,R1007071,[*]CCNC(=O)c1cccc(C(=O)NCCOC(=O)c2cccc(C(=O)O[*])c2)c1,known
14771,R1007072,[*]CCNC(=O)c1cccc(C(=O)NCCOC(=O)c2ccc(C(=O)O[*])cc2)c1,known
14773,R1007073,[*]CCNC(=O)c1ccc(C(=O)NCCOC(=O)c2cccc(C(=O)O[*])c2)cc1,known
14774,R1007074,[*]CCNC(=O)c1ccc(C(=O)NCCOC(=O)c2ccc(C(=O)O[*])cc2)cc1,known
14775,R1007075,[*]c1ccc(C(=O)NNC(=O)c2ccc(C(=O)NNC(=O)c3ccc(C4([*])OC(=O)c5ccccc54)cc3)cc2)cc1,known
14776,R1007076,[*]Oc1c(OC)cc(-c2cc(OC)c(OC(=O)c3ccc(C([*])=O)cc3)c(OC)c2)cc1OC,known
14777,R1007077,[*]Oc1c(OC)cc(-c2cc(OC)c(OC(=O)c3cccc(C([*])=O)c3)c(OC)c2)cc1OC,known
14779,R1007078,[*]Oc1c(OC)cc(-c2cc(OC)c(OC(=O)CCCCCCCCC([*])=O)c(OC)c2)cc1OC,known
14781,R1007079,[*]Oc1ccc(-c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14785,R1007080,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc3ccccc3c2)cc1,known
14787,R1007081,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Sc2ccc3ccccc3c2)cc1,known
14788,R1007082,[*]Oc1ccc(-c2ccc(OC(=O)c3ccc(C([*])=O)cc3Sc3ccc4ccccc4c3)cc2)cc1,known
14789,R1007083,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Sc2ccccc2)cc1,known
14790,R1007084,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Sc2ccc(C)cc2)cc1,known
14791,R1007085,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Sc2ccc(Cl)cc2)cc1,known
14792,R1007086,[*]OC(C)(CC([*])=O)C(F)(F)F,known
14797,R1007087,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Sc2ccccc2)cc1C,known
14798,R1007088,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Sc2ccccc2)cc1-c1ccccc1,known
14799,R1007089,[*]OC(C=C)CC([*])=O,known
14800,R1007090,[*]OC(CC([*])=O)C1CCC=CO1,known
14801,R1007091,[*]OC(CC([*])=O)C1CO1,known
14803,R1007092,[*]OC(C)C(=O)OCC([*])=O,known
14805,R1007093,[*]Oc1ccc(-c2ccc(OC(=O)c3ccc(-c4ccc(C([*])=O)cc4)cc3-c3ccccc3)cc2)cc1,known
14808,R1007094,[*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2-c2ccccc2)cc1,known
14810,R1007095,[*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2-c2ccccc2)c2ccccc12,known
14812,R1007096,[*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2-c2ccccc2)cc1C,known
14814,R1007097,[*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2-c2ccccc2)cc1-c1ccccc1,known
14816,R1007098,[*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2-c2ccccc2)cc1C(C)(C)c1ccccc1,known
14818,R1007099,[*]Oc1ccc2cc(OC(=O)c3ccc(-c4ccc(C([*])=O)cc4)cc3-c3ccccc3)ccc2c1,known
14820,R1007100,[*]OC(COc1ccccc1)CC([*])=O,known
14821,R1007101,[*]OC(CCOc1ccccc1)CC([*])=O,known
14822,R1007102,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3-c3ccccc3C([*])=O)cc2)cc1,known
14824,R1007103,[*]CC(C)(CC)COC(=O)c1ccc(C(=O)O[*])cc1,known
14827,R1007104,[*]CCCCCCCCCCn1c2ccccc2c2cc(C=C(C#N)C(=O)OCCCCCCOC(=O)C(C#N)=Cc3ccc4c(c3)c3ccccc3n4[*])ccc21,known
14828,R1007105,[*]CCCCCCCCCn1c2ccccc2c2cc(C=C(C#N)C(=O)OCCCCCCOC(=O)C(C#N)=Cc3ccc4c(c3)c3ccccc3n4[*])ccc21,known
14829,R1007106,[*]CCCCCCCCn1c2ccccc2c2cc(C=C(C#N)C(=O)OCCCCCCOC(=O)C(C#N)=Cc3ccc4c(c3)c3ccccc3n4[*])ccc21,known
14830,R1007107,[*]CCCCCCCn1c2ccccc2c2cc(C=C(C#N)C(=O)OCCCCCCOC(=O)C(C#N)=Cc3ccc4c(c3)c3ccccc3n4[*])ccc21,known
14831,R1007108,[*]CCCCCCn1c2ccccc2c2cc(C=C(C#N)C(=O)OCCCCCCOC(=O)C(C#N)=Cc3ccc4c(c3)c3ccccc3n4[*])ccc21,known
14832,R1007109,[*]Oc1ccc(-c2ccc(OC(=O)c3ccc(-c4ccc(C([*])=O)cc4)cc3)cc2)cc1,known
14833,R1007110,[*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2)cc1,known
14835,R1007111,[*]Oc1ccc2cc(OC(=O)c3ccc(-c4ccc(C([*])=O)cc4)cc3)ccc2c1,known
14837,R1007112,[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1,known
14846,R1007113,[*]OC(CCCCCCC=C)CC([*])=O,known
14849,R1007114,[*]OC(CCc1ccccc1)CC([*])=O,known
14851,R1007115,[*]OC(CCCCC)CC([*])=O,known
14856,R1007116,[*]Oc1ccc(C(=O)OCCCCCCCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14857,R1007117,[*]CCOC(=O)c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14858,R1007118,[*]CCOC(=O)c1ccc(NC(=O)CCCCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14859,R1007119,[*]CCCOC(=O)c1ccc(NC(=O)CC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14860,R1007120,[*]CCCOC(=O)c1ccc(NC(=O)CCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14861,R1007121,[*]CCCOC(=O)c1ccc(NC(=O)CCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14862,R1007122,[*]CCCOC(=O)c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14863,R1007123,[*]CCCOC(=O)c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14864,R1007124,[*]CCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14865,R1007125,[*]CCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14866,R1007126,[*]CCCCOC(=O)c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14867,R1007127,[*]CCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14868,R1007128,[*]CCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14869,R1007129,[*]CCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14870,R1007130,[*]CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14871,R1007131,[*]CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14872,R1007132,[*]CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14873,R1007133,[*]CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14874,R1007134,[*]CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14875,R1007135,[*]CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14876,R1007136,[*]CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,known
14877,R1007137,[*]Oc1ccc(C(=O)OCCCCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14878,R1007138,[*]Oc1cccc(C(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)c1,known
14879,R1007139,[*]Oc1ccc2cc(C([*])=O)ccc2c1,known
14880,R1007140,[*]Oc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C([*])=O)cc4)cc3)cc2)cc1,known
14881,R1007141,[*]Oc1cccc(OC(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C([*])=O)cc4)cc3)cc2)c1,known
14882,R1007142,[*]Oc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C(=O)Oc5ccc(OC(=O)c6cccc(C([*])=O)c6)cc5)cc4)cc3)cc2)cc1,known
14883,R1007143,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,known
14884,R1007144,[*]Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,known
14885,R1007145,[*]Oc1ccc(C(=O)Oc2ccc(Cc3ccc(OC(=O)c4ccc(OC(=O)c5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,known
14886,R1007146,[*]Oc1ccc(C(=O)Oc2ccc(C(=O)c3ccc(OC(=O)c4ccc(OC(=O)c5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,known
14887,R1007147,[*]Oc1ccc(-c2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,known
14888,R1007148,[*]Oc1ccc(C(=O)OCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14889,R1007149,[*]Oc1ccc(C(=O)OCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14890,R1007150,[*]Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14891,R1007151,[*]Oc1ccc(C(=O)OCCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14892,R1007152,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14893,R1007153,[*]Oc1ccc(C(=O)OCCCCCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14894,R1007154,[*]Oc1ccc(C(=O)OCCCCCCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,known
14895,R1007155,[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1-c1ccccc1,known
14896,R1007156,[*]Oc1ccc2cc(C([*])=O)ccc2c1-c1ccccc1,known
14897,R1007157,[*]OC1CCC(C2CCC(OC(=O)CCCCCCC([*])=O)CC2)CC1,known
14898,R1007158,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCC([*])=O)CC2)CC1,known
14899,R1007159,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCC([*])=O)CC2)CC1,known
14900,R1007160,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCC([*])=O)CC2)CC1,known
14901,R1007161,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCC([*])=O)CC2)CC1,known
14902,R1007162,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCC([*])=O)CC2)CC1,known
14903,R1007163,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCCC([*])=O)CC2)CC1,known
14904,R1007164,[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1Br,known
14906,R1007165,[*]Oc1ccc2cc(C([*])=O)ccc2c1Br,known
14908,R1007166,[*]Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCCCCCC)c(C([*])=O)cc2OCCCCCCCCCCCCCCCC)cc1,known
14909,R1007167,[*]Oc1ccc(C([*])=O)cc1CCC,known
14912,R1007168,[*]Oc1ccc(C([*])=O)cc1CCCCC,known
14913,R1007169,[*]Oc1ccc(C([*])=O)cc1CCCCCC,known
14915,R1007170,[*]Oc1ccc(C([*])=O)cc1CCCCCCCCCC,known
14917,R1007171,[*]Oc1ccc(C([*])=O)cc1CCCCCCCCCCCC,known
14919,R1007172,[*]Oc1ccc(C([*])=O)cc1CCCCCCCCCCCCCC,known
14920,R1007173,[*]Oc1ccc(C([*])=O)cc1CCCCCCCCCCCCCCCC,known
14921,R1007174,[*]Oc1ccc(C([*])=O)cc1CCCCCCCCCCCCCCCCCC,known
14922,R1007175,[*]CCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O[*])cc3)cc2)cc1,known
14923,R1007176,[*]CCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O[*])cc3)cc2)cc1,known
14924,R1007177,[*]CCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O[*])cc3)cc2)cc1,known
14925,R1007178,[*]CCCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O[*])cc3)cc2)cc1,known
14926,R1007179,[*]CCCCCCCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O[*])cc3)cc2)cc1,known
14927,R1007180,[*]CC(CC)(CC)COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O[*])cc3)cc2)cc1,known
14928,R1007181,[*]CC(C)(C)COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O[*])cc3)cc2)cc1,known
14929,R1007182,[*]CCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O[*])cc2)cc1,known
14930,R1007183,[*]CCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O[*])cc2)cc1,known
14931,R1007184,[*]CCCCCCCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O[*])cc2)cc1,known
14932,R1007185,[*]CC(C)(C)COC(=O)c1ccc(C=Cc2ccc(C(=O)O[*])cc2)cc1,known
14933,R1007186,[*]CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)c1ccccc1C(=O)O[*],known
14934,R1007187,[*]CCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1ccccc1C(=O)O[*],known
14936,R1007188,[*]CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)c1cccc(C(=O)O[*])c1,known
14937,R1007189,[*]CCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1cccc(C(=O)O[*])c1,known
14938,R1007190,[*]CC#CC#CCOC(=O)c1ccc(C(=O)O[*])cc1,known
14940,R1007191,[*]CCC(C)CC(=O)O[*],known
14942,R1007192,[*]Oc1ccc(-c2cc(OCCCCCC)c(-c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)cc2OCCCCCC)cc1,known
14943,R1007193,[*]Cc1ccc2nc(-c3cc(-c4nc5ccc([*])cc5c(=O)o4)cc(N4C(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c5C4=O)c3)oc(=O)c2c1,known
14944,R1007194,[*]Oc1ccc(-c2cc(OCCCCCC)c(-c3ccc(OC(=O)c4cc(OCCCCCC)c(C([*])=O)cc4OCCCCCC)cc3)cc2OCCCCCC)cc1,known
14945,R1007195,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)c(C)c3)CCCCC2)cc1C,known
14946,R1007196,[*]Oc1ccc(C([*])=O)cc1Cl,known
14948,R1007197,[*]C(=O)OCCOC(=O)c1ccc(C(=O)OCCOC(=O)N2CCN([*])CC2)cc1,known
14950,R1007198,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccccc2)cc1,known
14953,R1007199,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(Cl)cc2)cc1,known
14956,R1007200,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(-c3ccccc3)cc2)cc1,known
14958,R1007201,[*]Cc1c(C)c(C)c(CSC(=O)C(=O)S[*])c(C)c1C,known
14960,R1007202,[*]Cc1c(C)c(C)c(CSC(=O)CCC(=O)S[*])c(C)c1C,known
14962,R1007203,[*]Cc1c(C)c(C)c(CSC(=O)CCCCCCC(=O)S[*])c(C)c1C,known
14963,R1007204,[*]Cc1c(C)c(C)c(CSC(=O)c2ccccc2C(=O)S[*])c(C)c1C,known
14964,R1007205,[*]Cc1c(C)c(C)c(CSC(=O)c2cccc(C(=O)S[*])c2)c(C)c1C,known
14965,R1007206,[*]Cc1c(C)c(C)c(CSC(=O)c2ccc(C(=O)S[*])cc2)c(C)c1C,known
14966,R1007207,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(Br)cc2)cc1,known
14969,R1007208,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(F)cc2)cc1,known
14973,R1007209,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(C(C)(C)c3ccccc3)cc2)cc1,known
14974,R1007210,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(Oc3ccccc3)cc2)cc1,known
14976,R1007211,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(C3CCCCC3)cc2)cc1,known
14979,R1007212,[*]Oc1ccc(OC(=O)Oc2ccc(C([*])=O)cc2)cc1,known
14980,R1007213,[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)C(=O)O[*],known
14981,R1007214,[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCC(=O)O[*],known
14982,R1007215,[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCC(=O)O[*],known
14983,R1007216,[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCC(=O)O[*],known
14984,R1007217,[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O[*],known
14985,R1007218,[*]OC1CCC(OC(=O)C([*])=O)CC1,known
14987,R1007219,[*]Oc1ccc(-c2ccc(OC(=O)c3cc(OCCCCCC)c(C([*])=O)cc3OCCCCCC)cc2)cc1,known
14988,R1007220,[*]Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(OC(=O)c5ccc(C([*])=O)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,known
14989,R1007221,[*]Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(OC(=O)c5cccc(C([*])=O)c5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,known
14990,R1007222,[*]Oc1ccc(C(=O)Nc2cc(C(c3ccc(C)c(NC(=O)c4ccc(OC(=O)c5ccc(C([*])=O)cc5)cc4)c3)(C(F)(F)F)C(F)(F)F)ccc2C)cc1,known
14991,R1007223,[*]Oc1ccc(C(=O)Nc2cc(C(c3ccc(C)c(NC(=O)c4ccc(OC(=O)c5cccc(C([*])=O)c5)cc4)c3)(C(F)(F)F)C(F)(F)F)ccc2C)cc1,known
14992,R1007224,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(C)(c3ccc(C([*])=O)cc3)CC4(C)C)cc2)cc1,known
14993,R1007225,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)CC3CC2C2CCCC32)cc1,known
14995,R1007226,[*]Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(=O)c3ccc(C([*])=O)cc3)c(Br)c2)cc1Br,known
14996,R1007227,[*]Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(=O)c3cccc(C([*])=O)c3)c(Br)c2)cc1Br,known
15003,R1007228,[*]c1cc(Br)c(OC(=O)c2ccc(C(=O)Oc3c(Br)cc(C4([*])OC(=O)c5ccccc54)cc3Br)cc2)c(Br)c1,known
15005,R1007229,[*]CCCCCCS(=O)(=O)c1ccc(N=Nc2ccc(N(C)CCCCCC(=O)O[*])cc2)cc1,known
15007,R1007230,[*]CCCS(=O)(=O)c1ccc(N=Nc2ccc(N(CCCC)CC(=O)O[*])cc2)cc1,known
15009,R1007231,[*]Oc1cc(OC(=O)c2ccc(OCC)cc2)c(OC(=O)c2ccc(OC(=O)CCCCCCC(=O)Oc3ccc(C([*])=O)cc3)cc2)cc1OC(=O)c1ccc(OCC)cc1,known
15010,R1007232,[*]Oc1cc(OC(=O)c2ccc(OCCCCC)cc2)c(OC(=O)c2ccc(OC(=O)CCCCCCCCC(=O)Oc3ccc(C([*])=O)cc3)cc2)cc1OC(=O)c1ccc(OCCCCC)cc1,known
15011,R1007233,[*]Oc1cc(OC(=O)c2ccc(OCC)cc2)c(OC(=O)c2ccc(OC(=O)CCCCCCCCC(=O)Oc3ccc(C([*])=O)cc3)cc2)cc1OC(=O)c1ccc(OCC)cc1,known
15012,R1007234,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)CCC([*])=O)cc2)cc1,known
